CVEGEO,year,crime_count,observed_g,z_score,cluster,p_sim,significant,state,municipality
20167,2018,0.0,0.00010240963855421687,-0.09532418995768109,ns,0.337,False,,
20167,2018,0.0,0.00010240963855421687,-0.09532418995768109,ns,0.337,False,Oaxaca,San José del Peñasco
20168,2018,0.0,3.0120481927710842e-05,-0.11819442445657215,ns,0.414,False,,
20168,2018,0.0,3.0120481927710842e-05,-0.11819442445657215,ns,0.414,False,Oaxaca,San José Estancia Grande
20169,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.301,False,,
20169,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.301,False,Oaxaca,San José Independencia
20170,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20170,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San José Lachiguiri
20171,2018,0.0,1.5060240963855421e-05,-0.12295905664384112,ns,0.115,False,,
20171,2018,0.0,1.5060240963855421e-05,-0.12295905664384112,ns,0.115,False,Oaxaca,San José Tenango
20172,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20172,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Achiutla
20173,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,,
20173,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,Oaxaca,San Juan Atepec
20174,2018,1.0,5.622557701498411e-05,-0.10993416854107768,ns,0.415,False,,
20174,2018,1.0,5.622557701498411e-05,-0.10993416854107768,ns,0.415,False,Oaxaca,Ánimas Trujano
20175,2018,0.0,1.3769363166953527e-05,-0.12336745368846418,ns,0.127,False,,
20175,2018,0.0,1.3769363166953527e-05,-0.12336745368846418,ns,0.127,False,Oaxaca,San Juan Bautista Atatlahuca
20176,2018,0.0,2.4096385542168676e-06,-0.12696134768114706,CS,0.006,True,,
20176,2018,0.0,2.4096385542168676e-06,-0.12696134768114706,CS,0.006,True,Oaxaca,San Juan Bautista Coixtlahuaca
20177,2018,8.0,7.53084634663582e-07,-0.12747297000642507,CS,0.001,True,,
20177,2018,8.0,7.53084634663582e-07,-0.12747297000642507,CS,0.001,True,Oaxaca,San Juan Bautista Cuicatlán
20178,2018,0.0,1.6867469879518073e-05,-0.12238730078136885,ns,0.247,False,,
20178,2018,0.0,1.6867469879518073e-05,-0.12238730078136885,ns,0.247,False,Oaxaca,San Juan Bautista Guelache
20179,2018,0.0,1.2048192771084337e-05,-0.12391198308129495,ns,0.145,False,,
20179,2018,0.0,1.2048192771084337e-05,-0.12391198308129495,ns,0.145,False,Oaxaca,San Juan Bautista Jayacatlán
20180,2018,0.0,6.024096385542168e-06,-0.12581783595620252,ns,0.14,False,,
20180,2018,0.0,6.024096385542168e-06,-0.12581783595620252,ns,0.14,False,Oaxaca,San Juan Bautista Lo de Soto
20181,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20181,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Bautista Suchitepec
20182,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20182,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Bautista Tlacoatzintepec
20183,2018,0.0,1.3386880856760374e-06,-0.12730016597001953,CS,0.003,True,,
20183,2018,0.0,1.3386880856760374e-06,-0.12730016597001953,CS,0.003,True,Oaxaca,San Juan Bautista Tlachichilco
20184,2018,37.0,3.0133915118787894e-05,-0.11813710278566954,ns,0.177,False,Oaxaca,San Juan Bautista Tuxtepec
20185,2018,1.0,4.5181267244183665e-06,-0.1262927358834818,CS,0.029,True,,
20185,2018,1.0,4.5181267244183665e-06,-0.1262927358834818,CS,0.029,True,Oaxaca,San Juan Cacahuatepec
20186,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20186,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Cieneguilla
20187,2018,0.0,1.8072289156626502e-05,-0.12200613020638736,ns,0.216,False,,
20187,2018,0.0,1.8072289156626502e-05,-0.12200613020638736,ns,0.216,False,Oaxaca,San Juan Coatzóspam
20188,2018,0.0,1.506024096385542e-06,-0.1272472256123832,CS,0.005,True,,
20188,2018,0.0,1.506024096385542e-06,-0.1272472256123832,CS,0.005,True,Oaxaca,San Juan Colorado
20189,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20189,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Comaltepec
20190,2018,4.0,2.259145019037062e-05,-0.12057049606104922,ns,0.192,False,Oaxaca,San Juan Cotzocón
20191,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,,
20191,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,Oaxaca,San Juan Chicomezúchil
20192,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.494,False,,
20192,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.494,False,Oaxaca,San Juan Chilateca
20193,2018,0.0,9.036144578313253e-06,-0.1248649095187487,ns,0.06,False,,
20193,2018,0.0,9.036144578313253e-06,-0.1248649095187487,ns,0.06,False,Oaxaca,San Juan del Estado
20194,2018,0.0,6.024096385542168e-06,-0.12581783595620252,ns,0.141,False,,
20194,2018,0.0,6.024096385542168e-06,-0.12581783595620252,ns,0.141,False,Oaxaca,San Juan del Río
20195,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20195,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Diuxi
20196,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20196,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Evangelista Analco
20197,2018,0.0,4.096385542168675e-05,-0.11476388928173849,ns,0.446,False,,
20197,2018,0.0,4.096385542168675e-05,-0.11476388928173849,ns,0.446,False,Oaxaca,San Juan Guelavía
20198,2018,3.0,3.31337277250985e-05,-0.1172368154686265,ns,0.436,False,Oaxaca,San Juan Guichicovi
20199,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20199,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Ihualtepec
20200,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20200,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Juquila Mixes
20201,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20201,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Juquila Vijanos
20202,2018,0.0,3.442340791738382e-06,-0.12663463004544862,CS,0.024,True,,
20202,2018,0.0,3.442340791738382e-06,-0.12663463004544862,CS,0.024,True,Oaxaca,San Juan Lachao
20203,2018,0.0,1.4457831325301207e-05,-0.12314964193133189,ns,0.22,False,,
20203,2018,0.0,1.4457831325301207e-05,-0.12314964193133189,ns,0.22,False,Oaxaca,San Juan Lachigalla
20204,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20204,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Lajarcia
20205,2018,0.0,1.2048192771084337e-05,-0.12391198308129495,ns,0.143,False,,
20205,2018,0.0,1.2048192771084337e-05,-0.12391198308129495,ns,0.143,False,Oaxaca,San Juan Lalana
20206,2018,0.0,7.228915662650603e-06,-0.125436665381221,ns,0.111,False,,
20206,2018,0.0,7.228915662650603e-06,-0.125436665381221,ns,0.111,False,Oaxaca,San Juan de los Cués
20207,2018,0.0,2.289156626506024e-05,-0.12048144790646127,ns,0.154,False,,
20207,2018,0.0,2.289156626506024e-05,-0.12048144790646127,ns,0.154,False,Oaxaca,San Juan Mazatlán
20208,2018,0.0,1.7211703958691908e-05,-0.1222783949028027,ns,0.159,False,,
20208,2018,0.0,1.7211703958691908e-05,-0.1222783949028027,ns,0.159,False,Oaxaca,San Juan Mixtepec Distrito 08
20209,2018,0.0,6.024096385542168e-06,-0.12581783595620252,ns,0.141,False,,
20209,2018,0.0,6.024096385542168e-06,-0.12581783595620252,ns,0.141,False,Oaxaca,San Juan Mixtepec Distrito 26
20210,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,,
20210,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,Oaxaca,San Juan Ñumí
20211,2018,0.0,6.884681583476764e-06,-0.12554557125978713,ns,0.055,False,,
20211,2018,0.0,6.884681583476764e-06,-0.12554557125978713,ns,0.055,False,Oaxaca,San Juan Ozolotepec
20212,2018,0.0,4.819277108433735e-06,-0.12619900653118402,ns,0.077,False,,
20212,2018,0.0,4.819277108433735e-06,-0.12619900653118402,ns,0.077,False,Oaxaca,San Juan Petlapa
20213,2018,0.0,4.819277108433735e-06,-0.12619900653118402,ns,0.077,False,,
20213,2018,0.0,4.819277108433735e-06,-0.12619900653118402,ns,0.077,False,Oaxaca,San Juan Quiahije
20214,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20214,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Quiotepec
20215,2018,0.0,2.0080321285140562e-05,-0.12137084591475149,ns,0.25,False,,
20215,2018,0.0,2.0080321285140562e-05,-0.12137084591475149,ns,0.25,False,Oaxaca,San Juan Sayultepec
20216,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20216,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Tabaá
20217,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.07,False,,
20217,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.07,False,Oaxaca,San Juan Tamazola
20218,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20218,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Teita
20219,2018,0.0,6.884681583476764e-06,-0.12554557125978713,ns,0.055,False,,
20219,2018,0.0,6.884681583476764e-06,-0.12554557125978713,ns,0.055,False,Oaxaca,San Juan Teitipac
20220,2018,0.0,1.6064257028112448e-05,-0.12264141449802321,ns,0.193,False,,
20220,2018,0.0,1.6064257028112448e-05,-0.12264141449802321,ns,0.193,False,Oaxaca,San Juan Tepeuxila
20221,2018,2.0,5.163635612562093e-06,-0.12608697488927767,CS,0.039,True,,
20221,2018,2.0,5.163635612562093e-06,-0.12608697488927767,CS,0.039,True,Oaxaca,San Juan Teposcolula
20222,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20222,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Yaeé
20223,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20223,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Juan Yatzona
20224,2018,0.0,2.7108433734939758e-05,-0.11914735089402595,ns,0.396,False,,
20224,2018,0.0,2.7108433734939758e-05,-0.11914735089402595,ns,0.396,False,Oaxaca,San Juan Yucuita
20225,2018,0.0,4.819277108433735e-06,-0.12619900653118402,ns,0.077,False,,
20225,2018,0.0,4.819277108433735e-06,-0.12619900653118402,ns,0.077,False,Oaxaca,San Lorenzo
20226,2018,0.0,4.096385542168675e-05,-0.11476388928173849,ns,0.446,False,,
20226,2018,0.0,4.096385542168675e-05,-0.11476388928173849,ns,0.446,False,Oaxaca,San Lorenzo Albarradas
20227,2018,1.0,8.032225287854873e-06,-0.125180988588367,ns,0.095,False,,
20227,2018,1.0,8.032225287854873e-06,-0.125180988588367,ns,0.095,False,Oaxaca,San Lorenzo Cacaotepec
20228,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20228,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Lorenzo Cuaunecuiltitla
20229,2018,0.0,8.032128514056224e-06,-0.12518255166456665,ns,0.239,False,,
20229,2018,0.0,8.032128514056224e-06,-0.12518255166456665,ns,0.239,False,Oaxaca,San Lorenzo Texmelúcan
20230,2018,0.0,6.024096385542168e-06,-0.12581783595620252,ns,0.26,False,,
20230,2018,0.0,6.024096385542168e-06,-0.12581783595620252,ns,0.26,False,Oaxaca,San Lorenzo Victoria
20231,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20231,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Lucas Camotlán
20232,2018,0.0,6.884681583476766e-05,-0.10594251311788051,ns,0.495,False,Oaxaca,San Lucas Ojitlán
20233,2018,0.0,4.819277108433735e-05,-0.11247686583184939,ns,0.5,False,,
20233,2018,0.0,4.819277108433735e-05,-0.11247686583184939,ns,0.5,False,Oaxaca,San Lucas Quiaviní
20234,2018,0.0,8.605851979345954e-06,-0.1250010418669564,ns,0.075,False,,
20234,2018,0.0,8.605851979345954e-06,-0.1250010418669564,ns,0.075,False,Oaxaca,San Lucas Zoquiápam
20235,2018,0.0,4.953145917001338e-05,-0.1120533429707588,ns,0.348,False,,
20235,2018,0.0,4.953145917001338e-05,-0.1120533429707588,ns,0.348,False,Oaxaca,San Luis Amatlán
20236,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20236,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Marcial Ozolotepec
20237,2018,0.0,2.5435073627844713e-05,-0.11967675447038915,ns,0.2,False,,
20237,2018,0.0,2.5435073627844713e-05,-0.11967675447038915,ns,0.2,False,Oaxaca,San Marcos Arteaga
20238,2018,0.0,1.8072289156626505e-05,-0.12200613020638734,ns,0.455,False,,
20238,2018,0.0,1.8072289156626505e-05,-0.12200613020638734,ns,0.455,False,Oaxaca,San Martín de los Cansecos
20239,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,,
20239,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,Oaxaca,San Martín Huamelúlpam
20240,2018,0.0,3.91566265060241e-05,-0.11533564514421078,ns,0.485,False,,
20240,2018,0.0,3.91566265060241e-05,-0.11533564514421078,ns,0.485,False,Oaxaca,San Martín Itunyoso
20241,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.237,False,,
20241,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.237,False,Oaxaca,San Martín Lachilá
20242,2018,0.0,1.2048192771084337e-05,-0.12391198308129495,ns,0.143,False,,
20242,2018,0.0,1.2048192771084337e-05,-0.12391198308129495,ns,0.143,False,Oaxaca,San Martín Peras
20243,2018,0.0,2.7538726333907055e-05,-0.11901121854581827,ns,0.265,False,,
20243,2018,0.0,2.7538726333907055e-05,-0.11901121854581827,ns,0.265,False,Oaxaca,San Martín Tilcajete
20244,2018,0.0,4.819277108433735e-06,-0.12619900653118402,ns,0.077,False,,
20244,2018,0.0,4.819277108433735e-06,-0.12619900653118402,ns,0.077,False,Oaxaca,San Martín Toxpalan
20245,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20245,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Martín Zacatepec
20246,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20246,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Mateo Cajonos
20247,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,,
20247,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,Oaxaca,Capulálpam de Méndez
20248,2018,0.0,0.00017269076305220882,-0.07308923975042589,ns,0.231,False,,
20248,2018,0.0,0.00017269076305220882,-0.07308923975042589,ns,0.231,False,Oaxaca,San Mateo del Mar
20249,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.237,False,,
20249,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.237,False,Oaxaca,San Mateo Yoloxochitlán
20250,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.315,False,,
20250,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.315,False,Oaxaca,San Mateo Etlatongo
20251,2018,0.0,2.008032128514056e-06,-0.12708840453947426,CS,0.019,True,,
20251,2018,0.0,2.008032128514056e-06,-0.12708840453947426,CS,0.019,True,Oaxaca,San Mateo Nejápam
20252,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20252,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Mateo Peñasco
20253,2018,0.0,3.614457831325301e-05,-0.11628857158166457,ns,0.373,False,,
20253,2018,0.0,3.614457831325301e-05,-0.11628857158166457,ns,0.373,False,Oaxaca,San Mateo Piñas
20254,2018,1.0,0.0,-0.12772212526291518,CS,0.001,True,,
20254,2018,1.0,0.0,-0.12772212526291518,CS,0.001,True,Oaxaca,San Mateo Río Hondo
20255,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20255,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Mateo Sindihui
20256,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20256,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Mateo Tlapiltepec
20257,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,,
20257,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,Oaxaca,San Melchor Betaza
20258,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20258,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Miguel Achiutla
20259,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,,
20259,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,Oaxaca,San Miguel Ahuehuetitlán
20260,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,,
20260,2018,0.0,0.0,-0.12772368883111013,CS,0.001,True,Oaxaca,San Miguel Aloápam
20261,2018,0.0,1.9715224534501645e-05,-0.12148635214959436,ns,0.108,False,,
20261,2018,0.0,1.9715224534501645e-05,-0.12148635214959436,ns,0.108,False,Oaxaca,San Miguel Amatitlán
20262,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20262,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Miguel Amatlán
20263,2018,0.0,7.028112449799197e-05,-0.1054887386238549,ns,0.468,False,,
20263,2018,0.0,7.028112449799197e-05,-0.1054887386238549,ns,0.468,False,Oaxaca,San Miguel Coatlán
20264,2018,0.0,2.168674698795181e-05,-0.12086261848144277,ns,0.311,False,,
20264,2018,0.0,2.168674698795181e-05,-0.12086261848144277,ns,0.311,False,Oaxaca,San Miguel Chicahua
20265,2018,0.0,7.573149741824441e-05,-0.10376439554655756,ns,0.478,False,,
20265,2018,0.0,7.573149741824441e-05,-0.10376439554655756,ns,0.478,False,Oaxaca,San Miguel Chimalapa
20266,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.315,False,,
20266,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.315,False,Oaxaca,San Miguel del Puerto
20267,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20267,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Miguel del Río
20268,2018,1.0,1.8072506897673466e-05,-0.12200456774518169,ns,0.455,False,,
20268,2018,1.0,1.8072506897673466e-05,-0.12200456774518169,ns,0.455,False,Oaxaca,San Miguel Ejutla
20269,2018,0.0,1.0327022375215146e-05,-0.12445651247412566,ns,0.106,False,,
20269,2018,0.0,1.0327022375215146e-05,-0.12445651247412566,ns,0.106,False,Oaxaca,San Miguel el Grande
20270,2018,0.0,1.927710843373494e-05,-0.12162495963140582,ns,0.275,False,,
20270,2018,0.0,1.927710843373494e-05,-0.12162495963140582,ns,0.275,False,Oaxaca,San Miguel Huautla
20271,2018,0.0,6.884681583476764e-06,-0.12554557125978713,ns,0.055,False,,
20271,2018,0.0,6.884681583476764e-06,-0.12554557125978713,ns,0.055,False,Oaxaca,San Miguel Mixtepec
20272,2018,0.0,1.5060240963855421e-05,-0.12295905664384112,ns,0.279,False,,
20272,2018,0.0,1.5060240963855421e-05,-0.12295905664384112,ns,0.279,False,Oaxaca,San Miguel Panixtlahuaca
20273,2018,0.0,9.036144578313253e-06,-0.1248649095187487,ns,0.06,False,,
20273,2018,0.0,9.036144578313253e-06,-0.1248649095187487,ns,0.06,False,Oaxaca,San Miguel Peras
20274,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20274,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Miguel Piedras
20275,2018,0.0,6.884681583476764e-06,-0.12554557125978713,ns,0.055,False,,
20275,2018,0.0,6.884681583476764e-06,-0.12554557125978713,ns,0.055,False,Oaxaca,San Miguel Quetzaltepec
20276,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20276,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Miguel Santa Flor
20277,2018,2.0,2.519228283704536e-05,-0.11975063528001538,CS,0.034,True,,
20277,2018,2.0,2.519228283704536e-05,-0.11975063528001538,CS,0.034,True,Oaxaca,Villa Sola de Vega
20278,2018,1.0,7.362873180533633e-05,-0.10442837241288988,ns,0.471,False,Oaxaca,San Miguel Soyaltepec
20279,2018,0.0,3.012048192771084e-06,-0.12677076239365628,ns,0.062,False,,
20279,2018,0.0,3.012048192771084e-06,-0.12677076239365628,ns,0.062,False,Oaxaca,San Miguel Suchixtepec
20280,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20280,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,Villa Talea de Castro
20281,2018,0.0,2.008032128514056e-06,-0.12708840453947426,CS,0.018,True,,
20281,2018,0.0,2.008032128514056e-06,-0.12708840453947426,CS,0.018,True,Oaxaca,San Miguel Tecomatlán
20282,2018,0.0,0.00016867469879518071,-0.07435980833369761,ns,0.205,False,,
20282,2018,0.0,0.00016867469879518071,-0.07435980833369761,ns,0.205,False,Oaxaca,San Miguel Tenango
20283,2018,0.0,1.506024096385542e-06,-0.1272472256123832,CS,0.004,True,,
20283,2018,0.0,1.506024096385542e-06,-0.1272472256123832,CS,0.004,True,Oaxaca,San Miguel Tequixtepec
20284,2018,1.0,2.0080563219637182e-06,-0.12708684109427815,CS,0.018,True,,
20284,2018,1.0,2.0080563219637182e-06,-0.12708684109427815,CS,0.018,True,Oaxaca,San Miguel Tilquiápam
20285,2018,0.0,3.0120481927710842e-05,-0.11819442445657215,ns,0.415,False,,
20285,2018,0.0,3.0120481927710842e-05,-0.11819442445657215,ns,0.415,False,Oaxaca,San Miguel Tlacamama
20286,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.237,False,,
20286,2018,0.0,1.2048192771084337e-05,-0.12391198308129492,ns,0.237,False,Oaxaca,San Miguel Tlacotepec
20287,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20287,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Miguel Tulancingo
20288,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20288,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Miguel Yotao
20289,2018,0.0,0.0001365461847389558,-0.08452435699987142,ns,0.26,False,,
20289,2018,0.0,0.0001365461847389558,-0.08452435699987142,ns,0.26,False,Oaxaca,San Nicolás
20290,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20290,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Nicolás Hidalgo
20291,2018,0.0,6.82730923694779e-05,-0.10612402291549078,ns,0.473,False,,
20291,2018,0.0,6.82730923694779e-05,-0.10612402291549078,ns,0.473,False,Oaxaca,San Pablo Coatlán
20292,2018,0.0,1.807228915662651e-05,-0.12200613020638734,ns,0.115,False,,
20292,2018,0.0,1.807228915662651e-05,-0.12200613020638734,ns,0.115,False,Oaxaca,San Pablo Cuatro Venados
20293,2018,0.0,0.0003078982597054886,-0.030313430780277796,ns,0.247,False,,
20293,2018,0.0,0.0003078982597054886,-0.030313430780277796,ns,0.247,False,Oaxaca,San Pablo Etla
20294,2018,5.0,2.0081531015924654e-06,-0.12708059477663478,CS,0.018,True,,
20294,2018,5.0,2.0081531015924654e-06,-0.12708059477663478,CS,0.018,True,Oaxaca,San Pablo Huitzo
20295,2018,0.0,1.5490533562822718e-05,-0.12282292429563343,ns,0.147,False,,
20295,2018,0.0,1.5490533562822718e-05,-0.12282292429563343,ns,0.147,False,Oaxaca,San Pablo Huixtepec
20296,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20296,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Pablo Macuiltianguis
20297,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20297,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Pablo Tijaltepec
20298,2018,2.0,1.8072724643967328e-05,-0.12200300600049532,ns,0.115,False,,
20298,2018,2.0,1.8072724643967328e-05,-0.12200300600049532,ns,0.115,False,Oaxaca,San Pablo Villa de Mitla
20299,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20299,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Pablo Yaganiza
20300,2018,1.0,4.0161126439274365e-06,-0.12645155692564108,ns,0.144,False,,
20300,2018,1.0,4.0161126439274365e-06,-0.12645155692564108,ns,0.144,False,Oaxaca,San Pedro Amuzgos
20301,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.371,False,,
20301,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.371,False,Oaxaca,San Pedro Apóstol
20302,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20302,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Pedro Atoyac
20303,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,,
20303,2018,0.0,0.0,-0.1277236888311101,CS,0.001,True,Oaxaca,San Pedro Cajonos
20304,2018,0.0,5.1204819277108435e-05,-0.11152393939439559,ns,0.468,False,,
20304,2018,0.0,5.1204819277108435e-05,-0.11152393939439559,ns,0.468,False,Oaxaca,San Pedro Coxcaltepec Cántaros
20305,2018,0.0,6.987951807228917e-05,-0.10561579548218206,ns,0.437,False,,
20305,2018,0.0,6.987951807228917e-05,-0.10561579548218206,ns,0.437,False,Oaxaca,San Pedro Comitancillo
20306,2018,0.0,8.032128514056224e-06,-0.12518255166456665,ns,0.094,False,,
20306,2018,0.0,8.032128514056224e-06,-0.12518255166456665,ns,0.094,False,Oaxaca,San Pedro el Alto
20307,2018,0.0,4.819277108433735e-05,-0.11247686583184939,ns,0.411,False,,
20307,2018,0.0,4.819277108433735e-05,-0.11247686583184939,ns,0.411,False,Oaxaca,San Pedro Huamelula
20308,2018,0.0,0.00017349397590361447,-0.07283512603377154,ns,0.275,False,,
20308,2018,0.0,0.00017349397590361447,-0.07283512603377154,ns,0.275,False,Oaxaca,San Pedro Huilotepec
20309,2018,0.0,8.032128514056224e-06,-0.12518255166456665,ns,0.238,False,,
20309,2018,0.0,8.032128514056224e-06,-0.12518255166456665,ns,0.238,False,Oaxaca,San Pedro Ixcatlán
20310,2018,2.0,4.096484252632594e-05,-0.11476076783772131,ns,0.429,False,,
20310,2018,2.0,4.096484252632594e-05,-0.11476076783772131,ns,0.429,False,Oaxaca,San Pedro Ixtlahuaca
20311,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.372,False,,
20311,2018,0.0,2.4096385542168674e-05,-0.12010027733147974,ns,0.372,False,Oaxaca,San Pedro Jaltepetongo
20312,2018,0.0,1.7211703958691908e-05,-0.1222783949028027,ns,0.16,False,,
20312,2018,0.0,1.7211703958691908e-05,-0.1222783949028027,ns,0.16,False,Oaxaca,San Pedro Jicayán
20313,2018,0.0,1.927710843373494e-05,-0.12162495963140582,ns,0.274,False,,
