,01001,01008,01011,01009,01007,01006,01004,01005,01010,01003,01002,02007,02003,02004,02001,02006,02005,02002,03001,03008,03003,03002,03009,04008,04005,04003,04012,04001,04010,04006,04011,04004,04013,04002,04009,04007,05010,05036,05018,05029,05007,05032,05006,05003,05012,05009,05005,05004,05016,05035,05014,05008,05019,05038,05037,05001,05017,05002,05026,05021,05013,05024,05020,05023,05022,05015,05011,05034,05033,05031,05030,05028,05027,05025,06009,06005,06010,06008,06002,06007,06006,06003,06001,06004,07106,07090,07022,07073,07042,07036,07121,07119,07124,07123,07067,07091,07114,07069,07081,07080,07065,07077,07086,07010,07011,07024,07028,07122,07001,07002,07003,07004,07005,07006,07007,07029,07012,07013,07014,07015,07016,07019,07020,07021,07033,07053,07025,07026,07027,07030,07031,07055,07023,07034,07075,07076,07038,07039,07040,07041,07043,07044,07045,07046,07048,07052,07056,07054,07072,07111,07110,07051,07050,07049,07096,07097,07099,07058,07060,07070,07063,07057,07101,07102,07103,07104,07079,07120,07107,07108,07109,07085,07088,07093,07098,07100,07105,07112,07087,07113,07115,07117,07118,07047,07092,07018,07059,07061,07064,07066,07071,07078,07032,07125,07035,07062,07037,07068,07074,07082,07083,07084,07089,07008,07009,07017,07116,07094,08037,08021,08019,08001,08006,08052,08020,08041,08055,08032,08017,08043,08016,08023,08059,08015,08049,08036,08060,08007,08008,08051,08067,08062,08061,08029,08003,08014,08018,08054,08058,08002,08065,08063,08022,08066,08004,08009,08010,08011,08012,08013,08053,08057,08044,08031,08056,08045,08046,08047,08025,08048,08024,08064,08050,08026,08027,08028,08030,08033,08034,08035,08038,08039,08040,08042,08005,09005,09007,09015,09017,09013,09003,09008,09009,09010,09014,09011,09006,09002,09012,09004,09016,10009,10017,10036,10021,10034,10024,10012,10039,10018,10011,10005,10010,10030,10029,10023,10033,10016,10003,10004,10006,10025,10008,10027,10001,10035,10014,10022,10038,10037,10019,10028,10026,10015,10031,10007,10020,10032,10013,10002,11044,11017,11037,11010,11031,11015,11034,11036,11030,11026,11009,11016,11024,11029,11011,11027,11025,11003,11004,11005,11043,11022,11014,11045,11001,11033,11006,11002,11012,11013,11007,11019,11035,11018,11008,11041,11028,11040,11042,11039,11032,11023,11038,11046,11021,11020,12021,12060,12063,12082,12024,12058,12010,12011,12012,12004,12068,12043,12007,12057,12066,12056,12001,12075,12055,12006,12037,12085,12027,12015,12074,12014,12018,12072,12009,12081,12084,12071,12070,12083,12079,12076,12065,12073,12064,12019,12005,12030,12069,12036,12080,12078,12077,12023,12048,12053,12054,12047,12049,12050,12051,12045,12046,12040,12013,12062,12041,12042,12044,12038,12039,12002,12003,12034,12035,12031,12032,12033,12028,12029,12008,12025,12026,12059,12061,12052,12067,12016,12017,12020,12022,13031,13005,13075,13028,13045,13021,13001,13002,13049,13003,13030,13023,13004,13027,13022,13020,13074,13070,13018,13029,13071,13076,13046,13065,13061,13047,13078,13063,13017,13083,13072,13067,13026,13062,13044,13016,13015,13014,13068,13084,13081,13043,13066,13013,13025,13048,13038,13052,13037,13036,13053,13012,13011,13010,13009,13008,13007,13006,13054,13055,13080,13079,13035,13073,13034,13019,13077,13051,13082,13064,13024,13041,13060,13059,13032,13058,13057,13050,13056,13042,13040,13069,13039,13033,14018,14097,14114,14113,14112,14111,14110,14109,14124,14065,14116,14117,14118,14119,14014,14015,14017,14043,14106,14107,14108,14115,14075,14077,14078,14074,14076,14069,14123,14122,14121,14120,14002,14003,14005,14055,14086,14098,14025,14027,14028,14101,14022,14039,14044,14051,14070,14125,14071,14068,14067,14066,14064,14063,14062,14061,14060,14059,14058,14057,14056,14054,14053,14052,14050,14031,14049,14048,14047,14046,14045,14042,14041,14040,14038,14037,14036,14035,14034,14033,14004,14019,14001,14006,14007,14008,14009,14072,14080,14081,14082,14083,14084,14085,14087,14088,14089,14094,14095,14096,14032,14030,14029,14026,14024,14023,14021,14020,14016,14011,14013,14010,14012,14073,14079,14093,14099,14100,14102,14103,14104,14105,14090,14091,14092,15116,15072,15003,15007,15094,15032,15081,15071,15070,15026,15061,15057,15120,15110,15030,15044,15093,15108,15111,15016,15112,15113,15123,15074,15125,15053,15055,15073,15015,15014,15056,15054,15076,15060,15083,15024,15059,15009,15067,15031,15092,15066,15098,15025,15077,15078,15096,15104,15107,15100,15082,15058,15064,15109,15023,15040,15039,15005,15086,15042,15049,15052,15103,15050,15101,15090,15062,15105,15068,15080,15106,15118,15036,15013,15124,15117,15046,15115,15045,15006,15012,15034,15041,15017,15102,15089,15029,15087,15069,15084,15119,15008,15011,15121,15075,15018,15019,15020,15022,15047,15001,15048,15028,15063,15051,15085,15088,15027,15122,15099,15004,15043,15035,15065,15079,15010,15037,15038,15091,15033,15097,15114,15095,15021,15002,16045,16093,16092,16088,16085,16084,16074,16055,16061,16073,16104,16089,16103,16102,16071,16064,16063,16062,16060,16059,16058,16057,16056,16079,16078,16018,16019,16020,16021,16022,16067,16072,16086,16087,16047,16046,16012,16065,16066,16068,16069,16070,16083,16002,16094,16095,16100,16105,16101,16111,16034,16017,16016,16015,16014,16053,16052,16051,16050,16049,16042,16041,16038,16037,16036,16035,16023,16025,16040,16039,16026,16027,16028,16029,16030,16054,16033,16076,16075,16080,16081,16082,16099,16003,16090,16091,16048,16001,16024,16009,16008,16007,16006,16005,16004,16011,16010,16110,16109,16108,16107,16106,16013,16044,16043,16077,16032,16031,16098,16097,16096,16113,16112,17008,17003,17036,17029,17018,17014,17019,17006,17001,17025,17002,17026,17023,17004,17010,17017,17015,17022,17009,17011,17012,17024,17030,17013,17034,17020,17031,17021,17027,17016,17032,17033,17035,17007,17005,17028,18009,18003,18015,18014,18007,18005,18017,18013,18012,18011,18010,18002,18001,18018,18019,18004,18006,18020,18008,18016,19035,19036,19002,19013,19014,19032,19001,19031,19015,19043,19048,19047,19040,19037,19027,19020,19005,19019,19041,19008,19026,19051,19007,19050,19049,19034,19045,19038,19033,19010,19023,19009,19029,19030,19006,19028,19025,19046,19021,19003,19042,19018,19017,19016,19011,19044,19004,19022,19024,19039,19012,20155,20481,20378,20334,20437,20441,20446,20447,20469,20440,20513,20278,20457,20482,20329,20330,20170,20230,20184,20214,20220,20262,20266,20265,20318,20327,20556,20005,20517,20565,20503,20500,20059,20177,20364,20057,20544,20410,20435,20417,20439,20251,20467,20559,20169,20118,20568,20460,20044,20507,20515,20516,20051,20041,20042,20071,20223,20190,20097,20098,20101,20104,20413,20120,20121,20015,20125,20124,20020,20153,20141,20147,20150,20164,20204,20035,20202,20566,20217,20016,20229,20232,20235,20236,20525,20526,20052,20290,20043,20079,20207,20356,20340,20218,20386,20179,20524,20264,20333,20198,20365,20002,20006,20008,20009,20010,20414,20291,20298,20385,20023,20306,20310,20309,20324,20337,20351,20562,20426,20427,20021,20175,20466,20468,20470,20479,20498,20133,20134,20138,20149,20161,20159,20047,20094,20031,20279,20401,20367,20359,20511,20096,20504,20537,20543,20548,20076,20463,20436,20523,20054,20168,20185,20246,20277,20542,20357,20489,20490,20502,20163,20166,20237,20506,20508,20205,20271,20545,20546,20547,20186,20227,20261,20552,20550,20253,20254,20272,20273,20275,20551,20553,20493,20554,20555,20018,20036,20338,20344,20366,20377,20451,20404,20407,20558,20561,20056,20563,20497,20549,20564,20099,20491,20379,20494,20499,20058,20569,20570,20567,20423,20528,20112,20510,20129,20371,20424,20406,20422,20450,20075,20501,20505,20459,20477,20484,20485,20492,20495,20514,20534,20117,20512,20518,20206,20521,20001,20256,20003,20263,20004,20007,20267,20011,20027,20030,20519,20034,20013,20017,20049,20520,20019,20022,20024,20025,20026,20029,20032,20033,20050,20536,20037,20040,20045,20053,20046,20172,20048,20522,20456,20060,20061,20062,20063,20065,20069,20070,20072,20074,20078,20077,20081,20092,20080,20084,20082,20086,20083,20087,20089,20090,20091,20095,20100,20199,20102,20233,20103,20105,20107,20108,20109,20110,20111,20527,20116,20114,20115,20119,20014,20123,20122,20126,20127,20128,20529,20131,20130,20152,20132,20135,20136,20137,20139,20142,20140,20160,20143,20144,20145,20531,20146,20148,20151,20157,20248,20158,20162,20176,20165,20167,20530,20187,20171,20188,20173,20174,20191,20196,20178,20197,20180,20215,20181,20480,20182,20183,20189,20192,20193,20194,20195,20210,20200,20201,20203,20208,20209,20284,20219,20216,20221,20222,20541,20224,20225,20226,20228,20231,20239,20234,20240,20241,20242,20243,20244,20249,20245,20269,20247,20250,20255,20252,20257,20258,20259,20260,20268,20276,20281,20274,20532,20280,20533,20368,20282,20283,20535,20286,20285,20288,20289,20292,20380,20294,20295,20538,20296,20297,20304,20299,20300,20308,20301,20311,20302,20303,20305,20321,20332,20307,20312,20313,20314,20331,20315,20316,20317,20360,20319,20320,20322,20323,20325,20326,20328,20335,20336,20339,20341,20342,20343,20345,20346,20347,20539,20211,20212,20213,20348,20349,20540,20350,20352,20353,20354,20355,20358,20362,20361,20363,20373,20369,20370,20381,20372,20374,20293,20382,20375,20376,20383,20408,20384,20387,20411,20388,20106,20055,20390,20391,20418,20392,20393,20394,20395,20396,20397,20398,20399,20400,20402,20154,20156,20403,20419,20405,20409,20412,20415,20287,20416,20420,20421,20425,20428,20432,20429,20430,20431,20270,20433,20442,20438,20434,20444,20443,20445,20448,20449,20452,20453,20454,20455,20458,20461,20462,20464,20465,20471,20472,20473,20474,20475,20476,20389,20478,20012,20028,20039,20064,20066,20067,20068,20073,20085,20088,20483,20486,20093,20113,20487,20488,20496,20509,20557,20560,20038,20238,21053,21211,21206,21152,21027,21026,21015,21014,21010,21149,21004,21005,21006,21008,21146,21145,21003,21117,21165,21163,21113,21009,21039,21040,21041,21016,21087,21167,21166,21018,21054,21127,21129,21130,21213,21124,21169,21172,21179,21202,21203,21042,21043,21217,21101,21100,21099,21098,21096,21094,21093,21092,21012,21013,21007,21011,21022,21025,21037,21035,21033,21032,21031,21029,21045,21046,21002,21212,21199,21205,21201,21197,21195,21186,21185,21184,21158,21104,21123,21128,21126,21161,21079,21194,21190,21189,21188,21187,21177,21156,21155,21154,21153,21118,21119,21120,21125,21105,21175,21085,21164,21198,21133,21174,21176,21178,21134,21135,21208,21207,21180,21137,21001,21138,21139,21196,21140,21116,21141,21170,21052,21168,21143,21142,21023,21115,21114,21108,21112,21147,21204,21097,21148,21200,21151,21159,21050,21144,21051,21055,21056,21057,21058,21059,21063,21064,21065,21066,21067,21070,21071,21076,21038,21078,21047,21048,21049,21080,21132,21216,21072,21068,21171,21062,21061,21060,21181,21044,21036,21191,21215,21192,21193,21173,21073,21121,21083,21081,21075,21074,21111,21089,21210,21136,21077,21088,21131,21110,21183,21020,21028,21109,21030,21034,21090,21091,21095,21102,21103,21106,21107,21214,21019,21017,21024,21086,21084,21150,21082,21160,21157,21162,21209,21122,21182,21021,21069,22006,22011,22012,22001,22005,22004,22017,22003,22013,22007,22015,22018,22002,22008,22016,22014,22009,22010,23007,23009,23010,23008,23002,23006,23003,23011,23005,23001,23004,24016,24032,24051,24029,24033,24027,24025,24015,24059,24013,24002,24003,24004,24028,24050,24057,24049,24006,24018,24037,24038,24020,24001,24045,24026,24044,24039,24048,24055,24054,24053,24052,24019,24014,24017,24008,24056,24034,24010,24046,24047,24024,24023,24022,24009,24036,24007,24043,24042,24012,24035,24041,24021,24058,24005,24030,24040,24011,24031,25016,25015,25019,25020,25002,25018,25010,25009,25013,25011,25001,25007,25008,25012,25006,25005,25014,25004,25017,25003,26037,26036,26021,26054,26068,26046,26045,26041,26033,26034,26014,26026,26016,26044,26047,26043,26071,26029,26069,26025,26039,26055,26030,26035,26022,26050,26013,26012,26032,26053,26048,26057,26065,26066,26070,26072,26058,26017,26009,26020,26015,26059,26060,26001,26042,26067,26018,26023,26007,26028,26005,26003,26004,26008,26027,26031,26006,26064,26062,26052,26051,26010,26011,26019,26061,26024,26049,26063,26040,26038,26056,26002,27006,27005,27008,27004,27010,27003,27015,27014,27007,27011,27013,27017,27002,27001,27009,27016,27012,28009,28003,28022,28021,28013,28041,28014,28040,28010,28015,28039,28020,28027,28005,28007,28038,28026,28037,28019,28028,28025,28002,28001,28004,28029,28031,28035,28034,28006,28033,28043,28032,28023,28017,28042,28008,28016,28018,28011,28024,28036,28030,28012,29013,29051,29059,29011,29060,29009,29030,29021,29058,29046,29035,29025,29052,29031,29032,29024,29042,29053,29034,29006,29044,29049,29040,29026,29055,29022,29001,29037,29054,29036,29010,29033,29023,29050,29041,29057,29048,29020,29017,29056,29002,29007,29004,29012,29029,29028,29008,29047,29039,29005,29045,29016,29019,29014,29015,29018,29038,29043,29027,29003,30051,30056,30055,30054,30053,30183,30182,30181,30110,30111,30180,30178,30175,30201,30208,30207,30204,30202,30200,30186,30197,30196,30137,30184,30105,30043,30042,30019,30163,30115,30114,30113,30010,30097,30087,30149,30150,30148,30147,30064,30074,30168,30166,30165,30164,30126,30050,30046,30004,30128,30145,30146,30098,30107,30116,30131,30136,30138,30140,30156,30157,30158,30159,30160,30161,30162,30078,30167,30169,30185,30190,30003,30194,30199,30206,30011,30012,30015,30016,30017,30117,30044,30047,30049,30052,30099,30100,30198,30139,30041,30058,30135,30176,30120,30020,30021,30022,30023,30024,30025,30026,30027,30028,30029,30030,30033,30034,30065,30066,30067,30068,30070,30072,30073,30075,30112,30109,30141,30142,30143,30144,30151,30152,30153,30154,30155,30187,30188,30189,30191,30192,30195,30210,30211,30212,30048,30059,30209,30173,30205,30203,30031,30079,30069,30101,30103,30104,30106,30102,30108,30193,30177,30179,30174,30172,30171,30170,30134,30001,30133,30132,30122,30130,30129,30125,30124,30127,30123,30002,30005,30121,30119,30006,30118,30096,30095,30094,30093,30007,30008,30009,30071,30092,30091,30090,30089,30088,30086,30018,30035,30036,30037,30085,30084,30083,30082,30081,30038,30039,30040,30032,30080,30077,30076,30063,30062,30061,30013,30014,30060,30045,30057,31054,31051,31046,31045,31014,31029,31006,31093,31092,31061,31008,31011,31081,31017,31091,31096,31018,31059,31040,31085,31052,31048,31047,31036,31104,31101,31102,31071,31069,31067,31050,31065,31084,31079,31064,31001,31049,31032,31024,31022,31094,31106,31105,31103,31097,31095,31090,31088,31087,31086,31083,31082,31080,31055,31078,31077,31074,31073,31072,31070,31068,31063,31060,31053,31044,31066,31043,31020,31039,31037,31035,31034,31033,31031,31027,31026,31089,31025,31098,31042,31062,31075,31023,31016,31015,31013,31056,31057,31012,31010,31009,31007,31005,31004,31003,31076,31019,31028,31058,31021,31030,31038,31041,31099,31100,31002,32029,32028,32027,32026,32025,32024,32008,32031,32022,32018,32052,32016,32054,32006,32013,32007,32034,32053,32055,32003,32039,32038,32015,32017,32020,32023,32058,32036,32057,32030,32032,32056,32035,32005,32010,32001,32011,32002,32040,32041,32037,32021,32047,32045,32051,32050,32049,32048,32019,32033,32012,32046,32044,32004,32043,32042,32014,32009
01001,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
